person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31,110000,0,2.0,0,B,6000,9.51,0,0.05,0,9
27,110000,0,4.0,4,A,2500,8.07,0,0.02,0,6
29,110004,0,13.0,3,B,12000,10.36,0,0.11,0,6
27,110004,0,5.0,4,C,25000,12.73,0,0.23,1,6
28,110244,0,3.0,2,D,18000,12.17,0,0.16,0,10
33,36700,3,7.0,4,B,15000,11.14,1,0.41,0,10
32,37000,3,1.0,3,B,15000,9.62,1,0.41,0,10
32,110888,0,0.0,3,B,10400,9.91,0,0.09,0,6
32,37000,3,0.0,5,B,15000,10.62,1,0.41,0,8
31,111000,0,3.0,2,A,5150,6.62,0,0.05,0,6
29,37200,3,1.0,3,A,15000,6.03,1,0.4,0,10
27,37440,3,5.0,4,A,15000,7.9,1,0.4,0,8
30,37600,3,2.0,3,C,15000,13.06,1,0.4,1,7
30,28000,2,14.0,3,B,14400,12.18,0,0.51,0,5
29,111740,0,4.0,4,C,5000,14.27,0,0.04,1,6
29,38000,3,13.0,0,A,15000,6.91,1,0.39,0,8
34,111996,0,11.0,0,A,3000,7.74,0,0.03,0,10
27,38004,3,5.0,1,C,15000,12.73,1,0.39,0,10
33,38016,3,10.0,1,A,15000,6.17,1,0.39,0,9
27,112000,0,12.0,1,C,15000,13.49,0,0.13,0,8
30,112000,0,4.0,4,D,8000,16.02,0,0.07,1,10
32,112000,0,4.0,1,B,14000,9.63,0,0.13,0,9
27,112000,0,5.0,4,A,8000,6.17,0,0.07,0,8
28,112000,0,9.0,2,B,15000,11.12,0,0.13,0,7
29,112000,0,3.0,4,D,25000,14.61,0,0.22,0,5
27,112000,0,9.0,1,C,13000,13.57,0,0.12,0,10
34,112123,0,2.0,1,A,12800,8.94,0,0.11,0,6
27,40000,3,0.0,3,A,15000,6.91,1,0.38,0,10
28,112200,0,10.0,5,A,6800,5.79,0,0.06,0,5
32,112445,0,4.0,0,A,6000,5.42,0,0.05,0,10
33,40000,3,15.0,4,B,15000,9.88,1,0.38,0,5
27,112500,0,4.0,2,D,10400,15.62,0,0.09,1,6
29,112500,0,11.0,1,C,3000,13.35,0,0.03,0,10
27,34000,3,0.0,1,E,15000,16.35,1,0.44,1,10
33,112732,2,5.0,4,B,5000,12.69,0,0.04,0,5
27,112921,0,11.0,2,E,19000,16.35,0,0.17,0,10
29,112992,0,13.0,0,A,8000,7.49,0,0.07,0,8
32,40277,3,5.0,3,B,15000,11.71,1,0.37,0,8
28,40500,3,9.0,0,A,15000,7.88,1,0.37,0,5
27,113000,0,5.0,0,A,6425,6.03,0,0.06,0,7
33,113000,0,15.0,3,C,5000,13.49,0,0.04,1,9
28,27600,2,2.0,2,A,6000,8.9,0,0.22,0,8
27,41000,3,6.0,1,A,15000,8.49,1,0.37,0,8
27,41000,3,0.0,3,B,15000,11.48,1,0.37,0,8
27,36000,3,11.0,2,D,15000,16.77,1,0.42,0,9
32,113000,0,0.0,2,E,15000,15.68,0,0.13,1,5
27,113004,0,11.0,5,A,15000,8.94,0,0.13,0,8
28,113300,0,12.0,5,C,18000,12.99,0,0.16,0,6
29,42000,3,5.0,4,B,15000,10.99,1,0.36,0,9
27,113400,2,6.0,5,B,2100,11.99,0,0.02,0,7
34,113500,2,4.0,2,A,3000,6.39,0,0.03,0,8
27,113800,0,3.0,3,A,7500,8.63,0,0.07,0,10
33,114000,0,0.0,1,D,16000,16.77,0,0.14,0,5
34,102000,0,0.0,2,C,7200,13.49,1,0.07,0,5
28,114000,0,12.0,5,E,8000,18.64,0,0.07,0,10
30,114000,0,14.0,3,A,7200,6.03,0,0.06,0,8
28,114000,0,13.0,2,A,26000,8.49,0,0.23,0,5
30,114000,0,13.0,0,A,9975,5.42,0,0.09,0,10
28,27504,2,4.0,4,B,2000,11.12,0,0.07,0,8
35,114000,0,11.0,1,B,7000,11.49,0,0.06,0,10
27,114000,0,7.0,1,C,20000,13.06,0,0.18,1,8
32,27500,2,1.0,5,D,5000,14.59,0,0.18,1,10
32,86700,0,16.0,3,D,20000,14.74,1,0.2,0,9
33,114000,0,2.0,0,C,21000,13.16,0,0.18,0,9
28,114400,0,0.0,4,A,12000,7.29,0,0.1,0,6
33,114400,0,3.0,4,C,20000,13.48,0,0.17,0,5
30,114400,0,14.0,5,A,8000,8.94,0,0.07,0,7
29,42500,3,9.0,5,A,15000,7.88,1,0.35,0,7
33,114996,0,0.0,4,B,7450,11.71,0,0.06,0,5
31,114996,0,8.0,0,A,15000,6.92,0,0.13,0,8
32,103000,0,0.0,4,E,33000,18.64,1,0.32,0,6
33,115000,0,3.0,4,A,14000,6.03,0,0.12,0,8
28,115000,0,12.0,1,A,22000,7.51,0,0.19,0,7
27,115000,0,11.0,4,B,14400,12.69,0,0.13,0,6
29,115000,0,4.0,5,B,22000,12.69,0,0.19,0,10
29,44000,3,0.0,4,B,15000,11.86,1,0.34,0,9
31,115000,0,15.0,3,B,10000,12.42,0,0.09,0,6
27,44000,3,2.0,3,B,15000,11.48,1,0.34,0,5
32,44400,3,5.0,5,D,15000,16.49,1,0.34,1,5
28,115000,0,11.0,2,A,5000,7.51,0,0.04,0,8
32,44400,3,13.0,3,A,15000,7.88,1,0.34,0,9
29,115000,0,13.0,0,A,5000,6.03,0,0.04,0,9
32,115000,0,0.0,2,A,7200,7.9,0,0.06,0,10
27,115000,0,2.0,3,A,1000,5.99,0,0.01,0,8
33,115000,0,1.0,0,A,16800,5.42,0,0.15,0,6
28,115000,0,2.0,4,B,18000,10.59,0,0.16,0,10
33,115000,0,6.0,3,C,10500,13.49,0,0.09,0,9
27,115000,0,1.0,0,A,5000,8.49,0,0.04,0,6
28,115000,0,3.0,2,A,25000,7.49,0,0.22,0,6
29,115000,0,3.0,3,C,22000,15.23,0,0.19,1,7
29,115000,0,7.0,1,D,8100,16.49,0,0.07,1,10
29,115000,2,12.0,1,D,35000,15.28,0,0.3,1,5
29,115000,0,10.0,5,C,5600,13.43,0,0.05,1,8
28,115000,0,3.0,4,C,4500,12.68,0,0.04,0,7
27,115000,0,0.0,1,A,12000,7.29,0,0.1,0,6
28,103000,0,12.0,2,C,20000,14.17,1,0.19,1,9
28,115000,0,12.0,0,B,18000,10.37,0,0.16,0,7
33,39000,3,4.0,0,E,15000,17.56,1,0.38,1,5
34,115000,0,11.0,3,A,6000,5.79,0,0.05,0,9
31,115000,0,4.0,5,C,6500,13.98,0,0.06,0,9
27,115000,0,11.0,3,A,8000,7.51,0,0.07,0,7
33,115000,0,10.0,3,B,25000,11.86,0,0.22,0,8
35,115000,0,4.0,2,C,7200,13.85,0,0.06,1,10
29,115000,0,3.0,0,C,4000,13.48,0,0.03,0,10
28,115000,0,12.0,5,C,16000,13.85,0,0.14,1,8
27,115000,0,3.0,1,A,6300,6.76,0,0.05,0,10
27,27000,2,1.0,5,A,6000,8.0,0,0.22,0,6
33,115000,2,2.0,5,B,14400,11.14,0,0.13,0,5
27,115000,0,4.0,3,C,9600,12.87,0,0.08,0,9
29,115000,0,11.0,1,C,20000,13.79,0,0.17,1,6
32,115000,0,3.0,1,E,20000,16.95,0,0.17,1,7
28,115000,0,6.0,2,A,10000,8.0,0,0.09,0,8
32,45400,3,4.0,4,B,15000,12.18,1,0.33,0,6
34,45600,3,6.0,0,B,15000,11.48,1,0.33,0,9
29,115742,0,13.0,4,A,7000,6.62,0,0.06,0,8
27,115752,0,6.0,0,B,10000,11.36,0,0.09,0,7
27,116000,0,11.0,0,A,18000,7.49,0,0.16,0,10
28,116000,2,7.0,5,C,12000,13.49,0,0.1,1,6
27,116000,2,3.0,3,A,6000,7.29,0,0.05,0,7
28,116000,0,12.0,5,A,14000,7.51,0,0.12,0,6
32,116000,0,15.0,1,B,21600,10.62,0,0.19,0,9
28,116000,0,10.0,3,B,25000,12.18,0,0.22,0,10
27,29040,3,11.0,0,C,1800,13.23,1,0.06,1,5
33,116000,0,5.0,1,C,15000,12.84,0,0.13,0,7
33,116004,0,12.0,3,C,8200,13.85,0,0.07,0,9
31,116004,0,13.0,3,A,6775,8.59,0,0.06,0,10
29,33048,3,2.0,3,C,1800,12.53,0,0.05,0,8
32,104400,0,17.0,0,A,24000,8.9,1,0.23,0,5
35,26400,2,19.0,5,A,6600,5.99,0,0.25,0,8
30,116500,0,9.0,0,C,15000,14.79,0,0.13,1,7
29,35000,3,12.0,0,A,1800,5.42,0,0.05,0,7
29,117000,0,14.0,5,A,7800,8.9,0,0.07,0,8
33,117000,0,17.0,2,A,20000,6.17,0,0.17,0,6
31,117000,0,5.0,2,A,3600,6.91,0,0.03,0,5
34,36129,3,3.0,0,C,1800,14.22,0,0.05,1,9
30,117500,0,0.0,1,A,13500,8.49,0,0.11,0,7
29,117500,2,1.0,5,A,20000,6.17,0,0.17,0,9
30,117500,0,3.0,4,A,17500,7.37,0,0.15,0,6
31,117516,0,3.0,3,C,21000,13.49,0,0.18,0,5
29,117600,0,13.0,0,C,14400,12.99,0,0.12,1,6
33,26400,2,13.0,5,B,7000,11.36,0,0.27,0,9
27,117832,0,4.0,2,A,12500,6.17,0,0.11,0,7
27,117996,0,4.0,0,A,16000,7.9,0,0.14,0,10
31,118000,0,8.0,3,B,6000,12.69,0,0.05,0,9
27,118000,0,3.0,4,A,10000,6.17,0,0.08,0,6
30,118000,0,0.0,4,C,5000,13.92,0,0.04,1,9
29,118374,0,13.0,5,C,3500,13.49,0,0.03,1,6
29,118400,0,11.0,1,A,35000,7.9,0,0.3,0,8
27,118500,0,4.0,0,A,15000,6.91,0,0.13,0,9
28,48000,3,5.0,4,B,15000,11.99,1,0.31,0,7
34,26000,2,7.0,2,B,6000,12.42,0,0.23,0,8
28,119000,0,2.0,3,B,5325,10.38,0,0.04,0,7
30,119000,0,14.0,4,C,25000,12.73,0,0.21,1,8
29,26000,2,5.0,5,B,4500,11.71,0,0.17,0,5
32,119000,0,12.0,4,B,18000,10.99,0,0.15,0,7
27,119000,2,5.0,1,A,5000,7.51,0,0.04,0,5
32,119000,0,10.0,3,C,9000,13.47,0,0.08,0,7
27,107450,0,11.0,4,G,24000,20.86,1,0.22,1,10
29,119500,0,6.0,2,C,6800,13.16,0,0.06,1,10
29,119604,0,0.0,0,A,5000,9.32,0,0.04,0,5
30,119700,0,2.0,2,A,9500,8.94,0,0.08,0,10
33,120000,0,3.0,1,A,14050,8.9,0,0.12,0,7
32,120000,0,3.0,0,A,8000,8.9,0,0.07,0,6
27,120000,0,2.0,1,A,17000,6.03,0,0.14,0,5
34,26000,2,0.0,3,A,3000,8.49,0,0.12,0,9
28,26000,2,3.0,2,A,2500,7.49,0,0.1,0,8
29,48000,3,2.0,4,B,15000,11.36,1,0.31,0,8
29,120000,0,11.0,5,B,16000,12.42,0,0.13,0,9
29,120000,0,2.0,1,A,35000,8.9,0,0.29,0,7
29,120000,0,8.0,3,A,28000,7.9,0,0.23,0,8
29,120000,0,3.0,1,B,20000,11.71,0,0.17,0,5
29,42000,3,0.0,4,E,15000,14.25,1,0.36,0,9
28,48500,3,0.0,3,C,15000,12.99,1,0.31,1,7
28,48500,3,4.0,4,C,15000,12.87,1,0.31,1,8
27,120000,0,11.0,1,B,20000,10.65,0,0.17,0,8
29,120000,0,12.0,5,B,12000,10.65,0,0.1,0,9
30,48564,3,3.0,5,B,15000,10.75,1,0.31,0,9
27,120000,0,4.0,0,C,15000,13.49,0,0.13,1,6
30,43992,3,2.0,4,D,15000,13.24,1,0.34,0,7
33,120000,0,14.0,5,B,2000,12.69,0,0.02,0,9
27,50000,3,3.0,5,D,15000,16.77,0,0.3,0,5
29,120000,0,1.0,5,B,5000,9.91,0,0.04,0,7
29,120000,0,2.0,2,B,6900,10.65,0,0.06,0,6
27,120000,0,0.0,2,A,10000,6.62,0,0.08,0,10
31,120000,0,0.0,5,A,12000,6.03,0,0.1,0,6
30,120000,0,15.0,1,A,11000,6.03,0,0.09,0,5
34,120000,0,0.0,3,A,7100,8.9,0,0.06,0,8
31,120000,0,6.0,3,A,28000,8.9,0,0.23,0,9
27,120000,0,0.0,4,A,7000,7.49,0,0.06,0,9
28,120000,2,7.0,5,B,5000,10.65,0,0.04,0,6
32,120000,0,7.0,4,D,28250,16.77,0,0.24,1,9
34,120000,0,2.0,1,B,4200,12.69,0,0.04,0,6
29,120000,0,7.0,0,B,20000,12.42,0,0.17,0,6
34,25800,2,18.0,1,A,10000,8.94,0,0.39,0,9
28,50000,3,4.0,4,A,15000,7.49,0,0.3,0,6
27,120000,2,11.0,3,B,4800,10.99,0,0.04,0,10
34,120000,2,4.0,5,B,7800,10.99,0,0.07,0,9
30,120000,0,3.0,4,B,6000,10.99,0,0.05,0,7
30,120000,0,12.0,0,B,7200,9.99,0,0.06,0,9
28,120000,0,3.0,3,A,14500,5.42,0,0.12,0,8
27,120000,0,3.0,4,B,14000,11.99,0,0.12,0,10
32,108000,0,13.0,0,D,8400,15.99,1,0.08,0,7
30,44000,3,4.0,0,A,15000,6.54,1,0.34,0,5
29,120000,2,10.0,4,B,18000,11.49,0,0.15,0,10
28,91800,0,6.0,3,D,10000,16.89,1,0.09,1,8
31,120000,0,15.0,4,B,7500,10.99,0,0.06,0,9
27,120000,0,11.0,4,A,8000,5.99,0,0.07,0,6
30,120000,0,8.0,2,B,3000,11.49,0,0.03,0,8
31,120000,0,8.0,1,A,20000,7.49,0,0.17,0,6
28,120000,0,4.0,4,D,8000,15.62,0,0.07,0,7
30,120000,0,3.0,2,B,15000,10.99,0,0.13,0,6
31,108000,0,11.0,0,C,35000,13.49,1,0.32,0,10
27,50000,3,1.0,5,C,15000,13.16,0,0.3,0,9
34,50000,3,0.0,2,C,15000,12.72,0,0.3,1,9
35,120000,0,4.0,3,B,8850,10.99,0,0.07,0,7
33,120000,0,6.0,3,A,4500,5.99,0,0.04,0,5
28,50000,3,1.0,1,C,15000,10.28,0,0.3,0,5
32,120000,0,0.0,2,A,6600,7.49,0,0.06,0,7
27,120000,0,10.0,0,A,7000,5.99,0,0.06,0,5
29,120000,2,4.0,5,A,7000,8.49,0,0.06,0,7
28,120000,0,11.0,1,B,14400,10.74,0,0.12,0,10
30,120000,2,14.0,5,C,10000,13.06,0,0.08,1,8
33,120000,0,4.0,4,A,6000,6.92,0,0.05,0,8
29,120000,2,5.0,3,B,8000,11.11,0,0.07,0,10
33,120000,0,3.0,3,A,14000,7.29,0,0.12,0,8
29,120000,0,8.0,0,A,5000,5.42,0,0.04,0,9
30,120000,0,6.0,3,A,9600,7.66,0,0.08,0,9
28,120000,0,11.0,2,C,5000,13.06,0,0.04,0,5
28,120000,0,12.0,1,A,10000,5.42,0,0.08,0,6
32,50880,3,6.0,4,F,15000,20.25,0,0.29,1,5
34,120000,0,10.0,1,B,20000,10.37,0,0.17,0,10
27,120000,0,11.0,2,B,18000,10.74,0,0.15,0,6
30,120000,0,9.0,0,B,18400,9.63,0,0.15,0,9
29,25000,2,8.0,3,C,6500,13.49,0,0.26,0,9
29,25000,2,5.0,3,C,10000,13.49,0,0.4,1,5
28,91800,0,4.0,3,D,20000,15.28,1,0.19,0,6
30,120000,0,12.0,1,A,6000,5.42,0,0.05,0,9
30,120000,0,3.0,1,B,8000,10.37,0,0.07,0,9
33,120000,0,17.0,4,A,15000,5.79,0,0.13,0,9
27,51395,3,11.0,5,B,15000,10.99,0,0.29,0,6
29,120000,2,11.0,0,D,5000,14.09,0,0.04,1,6
27,120000,0,11.0,4,C,8000,12.61,0,0.07,0,9
34,120000,0,4.0,3,A,16800,6.91,0,0.14,0,6
30,120000,0,1.0,1,B,4800,10.36,0,0.04,0,8
29,120000,0,13.0,5,A,10000,6.17,0,0.08,0,8
28,120000,0,5.0,3,C,22000,13.72,0,0.18,1,6
34,108000,0,4.0,0,G,25000,20.03,1,0.23,0,8
27,120000,0,2.0,1,A,7000,7.14,0,0.06,0,10
33,120000,2,1.0,1,A,6000,7.14,0,0.05,0,10
31,120000,0,6.0,4,D,25000,16.32,0,0.21,1,7
30,120000,0,6.0,1,A,14000,7.88,0,0.12,0,6
32,120000,0,16.0,2,B,5600,10.75,0,0.05,0,10
28,120000,2,1.0,4,D,3600,14.84,0,0.03,0,9
32,52800,3,3.0,4,D,15000,16.29,0,0.28,0,6
32,120000,0,9.0,5,A,8000,7.51,0,0.07,0,7
29,120000,0,1.0,5,B,23000,11.49,0,0.19,0,5
33,24000,3,3.0,1,B,1600,8.88,0,0.07,0,6
28,24000,3,0.0,3,D,1600,15.05,1,0.07,0,5
27,120000,0,4.0,5,A,8400,7.14,0,0.07,0,8
30,120000,0,5.0,0,B,5000,10.38,0,0.04,0,9
27,120000,0,5.0,2,D,25000,15.95,0,0.21,0,9
33,25200,3,3.0,3,E,1600,16.69,1,0.06,0,6
32,120000,0,16.0,5,B,25000,10.99,0,0.21,0,6
29,120000,0,7.0,5,C,12000,13.48,0,0.1,0,7
27,120000,0,11.0,4,A,7000,6.76,0,0.06,0,5
29,120000,0,5.0,3,B,9000,10.25,0,0.07,0,10
31,120000,0,9.0,3,A,10000,7.51,0,0.08,0,7
27,91800,0,4.0,3,D,25000,16.07,1,0.23,0,9
29,120000,0,10.0,4,A,4700,7.14,0,0.04,0,6
27,108000,0,11.0,0,D,25000,14.96,1,0.23,1,9
33,30000,3,0.0,0,B,1600,10.25,0,0.05,0,9
28,120000,0,12.0,2,A,6000,7.74,0,0.05,0,5
29,120000,2,3.0,1,A,7500,7.74,0,0.06,0,8
29,120000,0,2.0,4,C,20000,13.92,0,0.17,0,6
31,120000,0,0.0,5,B,20000,11.14,0,0.17,0,9
30,38400,3,6.0,0,C,1600,13.49,0,0.04,0,10
29,120000,0,13.0,2,A,7000,8.94,0,0.06,0,10
27,33000,3,11.0,2,D,1600,16.89,1,0.05,1,5
31,40000,3,0.0,3,C,1600,14.79,0,0.04,0,8
30,120000,0,14.0,5,D,7500,15.65,0,0.06,0,5
35,34000,3,1.0,5,D,1600,14.84,1,0.05,1,6
30,42000,3,1.0,4,B,1600,10.37,0,0.04,0,6
32,36000,3,5.0,0,D,1600,14.09,1,0.04,1,9
31,25000,2,4.0,2,B,3075,11.83,0,0.12,0,5
29,42000,3,4.0,5,G,1600,19.16,0,0.04,1,6
29,43200,3,4.0,1,C,1600,13.49,0,0.04,0,10
31,120000,0,9.0,5,A,9000,8.94,0,0.07,0,6
27,120000,0,4.0,4,C,6000,13.79,0,0.05,0,10
27,120000,0,2.0,3,B,16000,12.21,0,0.13,0,8
27,51000,3,9.0,5,B,1600,10.59,0,0.03,0,6
29,120000,0,2.0,1,A,5000,7.68,0,0.04,0,6
29,120000,0,3.0,3,C,6250,12.53,0,0.05,1,8
28,91800,0,1.0,3,D,15000,15.37,1,0.14,1,8
27,120000,0,11.0,2,B,10000,11.14,0,0.08,0,6
29,63500,3,4.0,0,B,1600,11.83,0,0.03,0,5
29,67171,3,13.0,3,A,1600,8.9,0,0.02,0,7
28,120000,0,12.0,5,B,20000,9.45,0,0.17,0,10
29,108000,0,2.0,4,D,24500,12.61,1,0.23,0,9
29,68000,3,4.0,1,B,1600,11.48,0,0.02,0,10
31,91800,0,0.0,3,A,2225,7.43,1,0.02,0,5
34,91800,0,0.0,3,F,25000,15.83,1,0.23,1,9
32,120000,0,16.0,2,D,6000,12.17,0,0.05,0,8
28,120000,0,0.0,1,A,1000,7.12,0,0.01,0,5
32,91800,0,8.0,3,E,24625,14.07,1,0.23,1,7
30,120000,0,15.0,3,B,8275,9.01,0,0.07,0,8
29,120000,0,8.0,5,A,5000,7.43,0,0.04,0,6
32,86000,3,4.0,1,C,1600,13.23,0,0.02,1,9
29,24996,2,2.0,5,B,8000,9.99,0,0.32,0,7
34,120602,0,4.0,3,C,20000,14.79,0,0.17,0,8
33,120999,0,7.0,2,C,15200,13.61,0,0.13,1,5
30,10800,3,1.0,4,B,1500,11.48,1,0.14,0,9
27,121000,0,3.0,2,A,16800,6.91,0,0.14,0,8
33,12000,3,0.0,3,B,1500,11.83,0,0.13,0,6
31,121000,0,15.0,0,C,25000,12.73,0,0.21,1,9
33,121000,0,0.0,1,C,17600,13.57,0,0.15,0,5
34,12996,3,0.0,3,B,1500,9.25,0,0.12,0,7
28,121008,0,0.0,4,A,5400,5.99,0,0.04,0,6
28,92801,0,12.0,3,D,20000,14.74,1,0.18,1,8
32,121500,0,11.0,5,A,6000,7.51,0,0.05,0,6
29,109900,0,9.0,1,C,15000,13.47,1,0.14,1,10
28,122000,0,11.0,5,D,15000,16.77,0,0.12,1,5
27,24840,2,0.0,3,A,11500,8.49,0,0.46,0,6
30,122000,0,11.0,2,A,11200,5.42,0,0.09,0,9
34,14400,3,4.0,0,C,1500,12.61,0,0.1,1,9
27,122000,0,1.0,0,A,8000,7.88,0,0.07,0,6
31,122000,0,3.0,2,A,6000,9.38,0,0.05,0,9
32,122004,0,13.0,2,A,10000,8.59,0,0.08,0,9
34,122400,0,5.0,3,B,6800,10.65,0,0.06,0,10
32,122400,0,16.0,3,A,10000,7.88,0,0.08,0,6
27,122880,0,3.0,5,A,35000,8.49,0,0.28,0,5
27,123000,0,0.0,5,C,13225,16.11,0,0.11,1,7
32,123000,0,16.0,5,E,15200,15.95,0,0.12,1,9
31,123000,0,7.0,3,A,15000,6.91,0,0.12,0,7
28,111000,0,12.0,0,F,25000,19.79,1,0.23,0,5
28,123000,2,7.0,4,A,4000,8.59,0,0.03,0,5
31,123000,0,15.0,5,C,19000,13.47,0,0.15,1,9
31,94350,0,5.0,3,D,15000,15.37,1,0.14,0,8
30,111000,0,2.0,2,G,12500,19.04,1,0.11,0,8
34,18000,3,0.0,3,B,1500,11.48,1,0.08,0,6
27,123996,0,11.0,3,A,6500,8.0,0,0.05,0,6
33,124000,0,6.0,0,A,14000,6.03,0,0.11,0,10
27,124000,0,9.0,4,B,4350,11.49,0,0.04,0,6
29,124000,0,11.0,2,A,2000,5.42,0,0.02,0,7
34,124000,0,3.0,2,A,12000,7.51,0,0.1,0,5
29,124000,0,13.0,3,A,8100,7.51,0,0.07,0,7
33,124000,2,10.0,4,D,23500,14.96,0,0.19,1,6
27,19200,3,4.0,4,A,1500,7.14,0,0.08,0,10
35,124596,0,1.0,1,B,20000,11.49,0,0.16,0,5
31,24000,2,14.0,4,D,2000,16.29,0,0.08,0,9
29,24000,2,3.0,4,A,7200,7.51,0,0.3,0,6
27,20004,3,0.0,5,B,1500,12.69,0,0.07,0,9
28,124800,0,1.0,5,C,15000,12.53,0,0.12,1,5
31,124992,0,15.0,0,A,24000,8.49,0,0.19,0,5
27,125000,0,7.0,1,A,9000,7.51,0,0.07,0,6
29,125000,0,6.0,5,B,3400,9.91,0,0.03,0,7
32,125000,0,4.0,1,A,9000,6.62,0,0.07,0,10
28,125000,0,12.0,4,A,30000,7.51,0,0.24,0,5
30,21600,3,1.0,4,B,1500,11.71,1,0.07,0,9
31,125000,2,5.0,3,A,30000,7.51,0,0.24,0,9
30,21600,3,2.0,0,C,1500,14.72,0,0.07,1,8
32,125000,0,3.0,5,B,21000,11.71,0,0.17,0,10
28,22968,3,4.0,3,A,1500,6.03,0,0.07,0,7
29,125000,0,4.0,3,C,24000,13.49,0,0.19,0,7
31,24000,3,0.0,2,B,1500,11.86,1,0.06,0,10
34,125000,0,0.0,3,B,9175,10.99,0,0.07,0,5
33,125000,0,17.0,3,B,8800,10.59,0,0.07,0,7
27,125000,0,11.0,3,B,30000,10.99,0,0.24,0,10
28,24840,3,2.0,1,A,1500,8.0,1,0.06,0,5
31,125000,0,5.0,3,B,18000,11.99,0,0.14,0,7
28,125000,0,0.0,5,A,7500,7.49,0,0.06,0,7
33,125000,0,8.0,2,A,10975,6.99,0,0.09,0,9
29,26000,3,2.0,5,C,1500,12.99,0,0.06,1,6
30,113000,0,4.0,0,D,30000,15.62,1,0.27,1,8
30,53000,3,7.0,4,B,15000,10.62,0,0.28,0,8
31,48000,3,12.0,0,D,15000,15.21,1,0.31,1,5
30,125000,0,14.0,2,C,25000,13.8,0,0.2,0,6
29,125000,0,0.0,2,A,10000,5.79,0,0.08,0,10
29,125000,0,13.0,1,A,14400,5.79,0,0.12,0,10
28,54996,3,8.0,4,D,15000,14.09,0,0.27,1,9
27,125000,0,1.0,2,A,24000,6.91,0,0.19,0,8
32,54996,3,4.0,5,A,15000,6.54,0,0.27,0,5
29,125000,0,5.0,4,A,12000,5.79,0,0.1,0,7
31,125000,0,2.0,4,B,25000,10.75,0,0.2,0,7
29,125000,0,0.0,2,C,10000,14.35,0,0.08,1,9
32,125000,0,2.0,4,B,20000,11.12,0,0.16,0,9
35,125000,0,8.0,5,A,17000,7.88,0,0.14,0,6
28,125000,2,4.0,4,A,10000,7.51,0,0.08,0,8
27,55000,3,4.0,5,B,15000,12.42,0,0.27,0,10
28,113000,0,1.0,4,F,13200,18.67,1,0.12,0,10
33,125000,0,2.0,3,A,20000,7.88,0,0.16,0,5
28,55000,3,3.0,2,E,15000,17.06,0,0.27,1,5
27,125000,0,2.0,1,A,8000,6.76,0,0.06,0,10
29,125000,0,2.0,3,C,3500,13.98,0,0.03,0,8
29,125000,0,12.0,4,B,25000,10.62,0,0.2,0,8
27,24000,2,0.0,5,A,8500,5.42,0,0.35,0,6
29,24000,2,11.0,5,A,10000,5.79,0,0.42,0,7
28,125000,0,13.0,5,B,15000,10.25,0,0.12,0,7
29,96050,0,7.0,3,C,15200,13.85,1,0.13,1,5
30,125000,0,5.0,3,A,8000,7.74,0,0.06,0,10
31,125000,0,4.0,5,B,12500,11.48,0,0.1,0,10
27,125000,2,7.0,4,B,13200,11.14,0,0.11,0,8
28,50000,3,4.0,0,D,15000,14.91,1,0.3,0,7
28,125000,0,8.0,1,B,8000,11.14,0,0.06,0,10
29,125000,0,6.0,2,C,6400,12.87,0,0.05,1,9
34,125000,0,4.0,3,A,12000,8.94,0,0.1,0,9
28,56496,3,0.0,0,C,15000,12.61,0,0.27,0,10
29,113000,0,5.0,4,G,25000,18.84,1,0.22,1,7
29,57000,3,4.0,4,B,15000,9.91,0,0.26,0,6
29,125000,0,2.0,2,C,8500,13.47,0,0.07,1,5
29,113000,0,5.0,2,C,25000,13.16,1,0.22,0,9
27,125000,0,11.0,4,C,15975,12.72,0,0.13,1,8
33,125000,2,17.0,4,A,3000,7.75,0,0.02,0,8
30,125000,0,14.0,2,A,5750,7.43,0,0.05,0,5
30,96053,0,15.0,3,D,30000,15.62,1,0.27,0,5
33,51500,3,2.0,3,D,15000,14.42,1,0.29,0,10
30,58000,3,2.0,3,A,15000,8.49,0,0.26,0,10
28,125004,0,9.0,4,A,12000,7.14,0,0.1,0,5
28,125600,0,0.0,4,A,13800,7.88,0,0.11,0,6
28,126000,0,2.0,2,B,12000,11.71,0,0.1,0,7
28,126000,0,12.0,5,B,2000,9.99,0,0.02,0,10
34,126000,0,2.0,5,B,9600,11.49,0,0.08,0,5
29,126000,0,5.0,5,D,7000,16.02,0,0.06,0,5
30,126000,0,6.0,5,B,8000,10.74,0,0.06,0,8
33,126000,0,17.0,2,A,9500,5.42,0,0.08,0,7
29,126000,0,2.0,1,B,6450,10.37,0,0.05,0,7
29,126000,0,0.0,2,A,11000,6.91,0,0.09,0,7
30,114000,0,14.0,2,A,15000,6.54,1,0.13,0,6
29,58000,3,4.0,3,C,15000,13.16,0,0.26,1,5
27,126000,0,11.0,4,A,5500,7.51,0,0.04,0,9
29,126000,0,11.0,2,A,15000,7.88,0,0.12,0,8
32,24000,2,5.0,1,B,2850,11.83,0,0.12,0,7
27,59200,3,4.0,0,B,15000,10.75,0,0.25,0,7
31,59534,3,5.0,4,D,15000,15.21,0,0.25,1,10
31,24000,2,0.0,1,B,6200,11.14,0,0.26,0,8
